route_id,agency_id,route_short_name,route_long_name,route_type,route_color,competent_authority,route_desc
af8e78aaa2bfdd608fe88ac31bbfff7a,60,59A,Tartu - Ahja - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>TASUTA"
962ec4f5110bdd225de3895f8bd7661f,100047,59B,Viljandi - Võhma,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riiklikel pühadel<br>Viljandisse saabumisel peatused ""Laboratooriumi"", ""Tallinna"" ja  ""Musta tee"" reisijatele väljumiseks"
b08ebfc49cd776f0c44c6b52816435ec,60,59B,Räpina - Ahja - Tartu,3,3bb5db,Põlva MV,"Liini komentaarid:<br>TASUTA"
d0b434f0ab003a14e93d33a846d49fb3,100047,59C,Viljandi - Võhma - Kõo - Pilistvere,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin on riiklikel pühadel käigus pühapäevase sõiduplaani järgi<br>peatused <b>""Võhma Jaam""</b> kuni <b>""Pilistvere""</b> teenindatakse nõudepeatustena väljumiseks reisijate soovil"
447b1dd19876521245531a2c649bd300,100047,59D,Pilistvere - Võhma - Tääksi - Viljandi,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Viljandisse saabumisel peatused ""Laboratooriumi"", ""Tallinna"" ja  ""Musta tee"" reisijatele väljumiseks<br>peatused <b>""Pilistvere""</b> kuni <b>""Võhma Jaam""</b> teenindatakse nõudepeatustena sisenemiseks ettetellimisel <b>tel. 43 40 089</b> hiljemalt eelmisel päeval <b>kell 18:00</b><br>Liin on riiklikel pühadel käigus pühapäevase sõiduplaani järgi"
e74fb131459e91a6089bef08cc65a750,56,61,Kotermaa - Järve haigla,3,de2c42,Tallinna TA,
bd57735d9753ec5bc5fde997565d321e,60,61,Kadrina - Loksa - Rakvere,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>Loksa tee peatuses ümberistumine liinile/liinilt 18V"
9357d8b465618909f976bf99bc4ee83f,100047,59E,Viljandi - Tääksi - Võhma - Kõo,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Viljandisse saabumisel peatused ""Laboratooriumi"", ""Tallinna"" ja  ""Musta tee"" reisijatele väljumiseks<br>peatused <b>""Võhma Jaam""</b> kuni <b>""Kõo""</b> teenindatakse nõudepeatustena väljumiseks reisijate soovil ning sisenemiseks ettetellimisel <b>tel.43 40 089</b> hiljemalt eelmisel päeval <b>kell 18:00</b><br>Liin on riiklikel pühadel käigus pühapäevase sõiduplaani järgi"
467bf4ab9af40fd4ecdabc7644ba2431,100047,59F,Viljandi - Võhma - Kõo - Pilistvere - Võhma,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>Liin on riiklikel pühadel käigus pühapäevase sõiduplaani järgi<br>TASUTA<br>peatused <b>""Võhma Jaam""</b> kuni <b>""Pilistvere""</b> teenindatakse nõudepeatustena väljumiseks reisijate soovil ning sisenemiseks ettetellimisel <b>tel. 43 40 089</b> hiljemalt eelmisel päeval <b>kell 18:00</b>"
10778aea99bfdb75bf3e5599861b0601,100047,59G,Võhma - Kõo - Pilistvere - Võhma - Tääksi - Viljandi,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Viljandisse saabumisel peatused ""Laboratooriumi"", ""Tallinna"" ja  ""Musta tee"" reisijatele väljumiseks<br>Liin ei ole käigus riiklikel pühadel"
ab775e6903521d33671d3811aff0ee57,100047,59H,Võhma - Tääksi - Viljandi,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Viljandisse saabumisel peatused ""Laboratooriumi"", ""Tallinna"" ja  ""Musta tee"" reisijatele väljumiseks<br>Liin on käigus riiklikel pühadel"
9efd074e9ef8a02c5e9649c310f3398b,60,5A,Rägavere - Põhjakeskus,3,de2c42,Lääne-Viru MV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
91ce8788ea5348d7312c8d39167fa485,100046,5A,Paide - Purdi - Ussisoo - Vanaveski,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Liin on käigus tööpäevadel v.a. koolivaheajad<br>Liin ei ole käigus riigipühadel"
4fd372d5a64ee69552819fa45ea9e1b2,60,5A,Räpina - Linte - Kõnnu - Mägiotsa - Meelva - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Käigus koolipäevadel.<br>TASUTA"
4b26b9693fcecc34a506e58c0f53d521,100046,5B,Paide - Ussisoo - Vanaveski,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>Liin on käigus E,K,N koolivaheaegadel<br>TASUTA<br>Liin ei ole käigus riigipühadel"
732677622cc5652bf34e46fb72eda932,60,5B,Räpina - Meelva - Kõnnu - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Käigus suvevaheaegadel teisipäeviti (v.a riigipühad).<br>TASUTA"
f100153d0e9e235c5295e50720565ac3,100046,5C,Paide - Ardu,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel<br>Liin on käigus T,R koolivaheaegadel"
d61c43e3df83d741b0c1225debd90c91,60,5C,Räpina - Linte - Mehikoorma - Kõnnu - Meelva - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Käigus koolipäevadel.<br>TASUTA<br>Nõudepeatused: Liiva ja Mägiotsa. Väljumissoovi korral teavitada bussijuhti. Sisenemiseks nõudepeatuses vajalik ettetellimine tel 6404000."
58247175fd7c0eb21452de9669d9b1be,60,5D,Räpina - Linte - Naha - Kõnnu - Meelva - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Käigus suvevaheaegadel teisipäeviti (v.a riigipühad).<br>TASUTA"
584a5b9666720f6427bd8671ed65520f,100047,6,Nakro - Narova - KK Geneva - Paemurru - Nakro,3,de2c42,Narva LV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
8964f9c43d54727ece992abf4e913f01,100047,6,Männimäe - Paalalinn - Haigla - Paalalinn - Männimäe,3,de2c42,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi<br>Ümbersõidu info Viljandi linnas teetööde ajal  https://transport.viljandimaa.ee/2020/10/09/busside-liikumine-viljandis/"
05092b4bdb4130628ca065c53f8a3969,60,6,Lõunakeskus - Roheline park,3,de2c42,Tartu LV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
e76bc2817707c5c7597d376d2e0336ef,50,6,Raja - Mai - Karja - Uus-Sauga - Vana-Sauga,3,de2c42,Pärnu LV,"Liini komentaarid:<br>Teatri peatuses kohtumine liin nr 14 bussiga<br>Raja peatuses kohtumine liin nr 14 bussiga<br>Tallinna maantee Raeküla suuna kohtumispeatus liini nr. 14 bussiga üle viidud Bussijaama peatusse"
74e7e3a0862f8d777ea82a888cbea91c,56,6,Merivälja pansion - Metsakooli tee,3,de2c42,Tallinna TA,
d96be33587e283d0ab02f3012b463a04,71,6,Rapla - Ingliste - Juuru,3,3bb5db,Rapla MV,
ae2e6042dda4c0e98c94a43b6af7facc,60,6,Särevere - Türi - Paide keskväljak,3,3bb5db,Järvamaa ÜTK,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel"
de5c2115c089ac535175ab44181648be,60,6,Kadrina - Viitna - Läsna,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
7704848cbbbb16976c1d56e027842b48,60,6,Räpina - Linte - Mehikoorma - Kõnnu - Meelva - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel.<br>TASUTA<br>Nõudepeatused: Liiva ja Mägiotsa. Väljumissoovi korral teavitada bussijuhti. Sisenemiseks nõudepeatuses vajalik ettetellimine tel 6404000."
3842acd8c0185e20f92c00ef9b2f24ae,60,6,Valga-Hargla-Saru lauatehas,3,3bb5db,Valga MV,"Liini komentaarid:<br>TASUTA<br>Liin on käigus ainult pühapäeviti ja riiklikel pühadel"
60f9a84e0771f9d4105dc091a237d6a9,56,60,Priisle - Maneeži,3,de2c42,Tallinna TA,
f6eb3fe5adaf38eba819addd4872fa86,100047,60,Võhma - Pilistvere - Võhma - Suure-Jaani - Viljandi,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riiklikel pühadel"
7fd8f7fea4225db8290849c9ae904902,60,601,Tartu - Äksi keskus - Tabivere - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
3893c6caf790481fe411d26ca5570ba5,60,603,Tartu - Lähte - Õvi - Kärkna - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
a8c702983373b71adb840e341f09c0a3,60,605,Tartu - Kärkna - Lähte - Õvanurme - Juula - Lähte - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
f8338ec296bdd59bfea3bba3a8315042,60,606,Kukulinna - Juula - Saadjärve - Lähte - Kärkna - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel"
b083c2c6c28c7846b46667c37cac4036,60,607,Jõgeva - Palamuse - Tabivere - Saadjärve - Lähte - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Käigus ka riigipühadel<br>TASUTA"
6b2b05ad8ac3c69954c9fe091cdb388b,60,609,Tartu - Lähte - Kärkna - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
cf4b3eb87380d05113b1e3f9fe1476bf,60,60A,Lina - Põlva - Taevaskoja - Maarja - Tartu,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel.<br>TASUTA<br>Taevaskoja noortelaagri peatust teenindatakse nõudmisel. Tellimine tel 6404000."
7cb6b2814927adf0b537f123b71df62f,60,60B,Tartu - Vastse-Kuuste - Krootuse -  Põlva,3,3bb5db,Põlva MV,"Liini komentaarid:<br>TASUTA"
d67498f373deecb3bfa7015b5b34e14a,50,61,Pärnu - Vigri - Põldeotsa - Audru kool - Pärnu,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 5:50: käigus tööpäevadel"
c98e53b523187691f6f90415e0c278f0,60,6101,Kuressaare-Pihtla-Sandla-Tõlluste-Sandla-Pihtla-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
ef42377bf3f7a38385fc5def67c10448,60,6102,Kuressaare-Pihtla-Sandla-Tõlluste-Sandla-Pihtla-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
01a39c9c64328a937c05086335baad67,60,6103,Kuressaare-Pihtla-Sandla-Tõlluste-Sandla-Pihtla-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
7762136c63fa4789cc6ff207eb646f54,60,6104,Kuressaare-Pihtla-Sandla-Tõlluste-Sandla-Pihtla-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin on käigus ka riigipühadel"
fb74d55aeb3743c28b7db3577ebc1be0,60,611,Tartu - Lähte - Saadjärve - Lähte - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel<br>TASUTA"
fc8b7b4d1dc8ebf8f0d0274f6dac081f,60,612,Tartu - Lähte - Saadjärve - Lähte - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>LÄHTE peatuses kell 16:54 saabuvalt bussilt võimalik ümber istuda liinile 914 (väljub Lähtelt kell 17:05)<br>TASUTA"
ee162b9125b46cc83488ed7554628827,60,613,Tartu - Lähte - Saadjärve - Tabivere - Tartu,3,3bb5db,Tartu MV,"Liini komentaarid:<br>TASUTA"
e505cf0f919266a5ac6676391049184f,60,614,Tartu - Lähte - Juula - Vedu keskus - (Kobratu),3,3bb5db,Tartu MV,"Liini komentaarid:<br>Käigus koolipäevadel<br>TASUTA<br>Sissesõit väljumiseks reisijate soovil ROOSIMÄE, NURGA, SOEKÜLA ja KOBRATU peatustesse"
5e7d26ba1b43051614c38a17269c44a0,56,62,Väike-Õismäe - Mäeküla,3,de2c42,Tallinna TA,
6c4aa2347d0ca633d63563a3574ef45c,60,62,Rakvere - Viitna -  Käsmu - Võsu - Vihula - Rakvere,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
934eb94cda74b9d22e86fe567702f2e2,60,6202,Suure-Rootsi-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
e32e6d7b736be809ddc50b15179cb534,60,6203,Kuressaare-Suure-Rootsi-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
4a15b655c6e7554551169e36f41ba6d3,60,6204,Kuressaare-Suure-Rootsi-Kuressaare,3,3bb5db,Saare MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
687652aa7ff8bc3c3bf0f53bbd8cf8ef,50,62-1,Pärnu - Audru kool - Tõstamaa - Varbla - Lihula,3,3bb5db,Pärnu MV,
cb8c31633beab6b71c4dd00f6b82159c,50,62-2,Pärnu - Audru kool - Tõstamaa - Varbla - Pivarootsi - Virtsu,3,3bb5db,Pärnu MV,
3e794d59b245486026f3e0096a88434c,60,626,Õngu - Emmaste - Valgu,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin on käigus ka riigipühadel.<br>Liin on käigus ETTETELLIMISEL alates tellitud peatusest. Kui on tellitud nõudeliin, jätkab buss liiniga 633 Valgu peatusest marsruudil  Valgu-Männamaa-Käina- Heltermaa- Kärdla. Võimalus jõuda 8:30 Heltermaa-Rohuküla parvlaevale. Tohvrile sõites hilineb buss alates Viiri peatusest ligikaudu 7 minutit."
f7575c04b01eee402e499a9e3d24bea2,7,627,Narva - Jõhvi - Mustvee - Tartu,3,660000,Maanteeamet,
9ff2848bf26bb8b08bfb748a438bdfeb,60,627,Käina- Männamaa - Valgu-Käina,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel.<br>Kell 17.04 Käina koolist (17:05 Käinast) väljuv  reis ei sõida Männamaalt edasi, kui bussis ei ole reisijaid. Reisijate olemasolul sõidab buss soovitud peatusesse lühemat teed mööda."
6680bd81c7c036ce0616efc95e4332b4,7,628,Narva - Jõhvi - Mustvee - Tartu - Põlva - Võru,3,660000,Maanteeamet,
6a86da036514843dae07422e3b75f340,60,629,Kärdla-Käina-Heltermaa-Käina,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>E-N 17:30 Suuremõisas võimalik ümberistuda Käina bussile (liin 646, väljub 17:30; Käoinast edasi Emmaste suunas väljub buss kell 17:45). vajadusel 646 väljumine Suuremõisas ootab."
9ae66ed287e47e7952e808f85deed0d8,60,62A,Räpina - Veriora - Põlva,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel.<br>TASUTA"
e48a2dc51e08a01c0756bf852d1b01f6,60,62B,Põlva - Vinso - Räpina - Veriora - Mikitamäe - Räpina,3,3bb5db,Põlva MV,"Liini komentaarid:<br>TASUTA<br>Uibujärve peatust teenindatakse ainult nõudmisel. Uibujärvel pealetulekuks ettetellimine tel 6404000.<br>Veriora raudteejaamas võimalik ümberistumine rongilt bussile."
ba371ba21c2cddf7462e061f3b85829a,60,62C,Räpina - Orava - Veriora - Leevi - Peri - Põlva,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Käigus ka kõikidel riigipühadel sõltumata riigipüha nädalapäevast.<br>TASUTA"
43985c4aaabfbcd59bcc1ca1f3cd2b89,100047,63,Viljandi - Heimtali - Viljandi,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>TASUTA<br>Liin on käigus koolipäevadel<br>Liin ei ole käigus riiklikel pühadel<br>Peatused ""Saeveski"", ""Kantreküla"" ja ""Vabaduse plats"" reisijatele väljumiseks"
5ffc8b909bf79e006db1b764691366eb,60,63,Rakvere - Mädapea - Lasila,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel"
50469a274932593c6592b7f83d1c6668,60,631,Kärdla - Kuri - Heltermaa - Käina - Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>E-L Kärdlasse saabumisel võimalik sõitu jätkata tasuta liiniga 656 Luidja suunal. P käigus tasuline kaugliin 705."
f13e2c17eee6e8624d5898d543c18ba8,50,63-1,Kavaru - Liu - Audru kirik - Pärnu,3,3bb5db,Pärnu MV,
1a7aedacc22aa1c7c8a4980d5a54ba32,50,63-2,Pärnu - Audru kool - Liu,3,3bb5db,Pärnu MV,
1e7d6c7cc620a1531ee2aee605c1844f,60,633,Valgu - Heltermaa - Kuri - Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Tavaoludes alustab buss Suurekaevu peatusest, eelnevatest peatustest ettetellimisel<br>Käinas tööpäeviti võimalik ümber istuda Kärdla bussile (liin 659 kell 7:20).<br>Suuremõisas võimalik tööpäeviti  ümber istuda Käina bussile (liin 634 kell 8:11)"
807b86b4acf1beaa42715a07127f8557,50,63-3,Pärnu - Audru kool - Liu - Kavaru,3,3bb5db,Pärnu MV,
6f16caaaa6957c6230488c5440b2253c,60,633A,Kärdla - Kuri -Heltermaa-Sarve- Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Suuremõisast 16:17 võimalik ümber istuda Käina bussile (liin nr 629).<br>Reedeti Kärdlast 16:40 väljuv liin ei sõida Männamaalt edasi kui ei ole reisijaid. Reisijate olemasolul sõidab lühimat teed pidi  kuni soovitud peatuseni.<br>Liin on käigus ka riigipühadel."
a433c67e2ba1d5618494db8c180b04b8,60,634,Kärdla - Suuremõisa - Käina - Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel<br>Tööpäeviti perioodil 01.09-09.06 on võimalik Käinas ümber istuda liinile 640 Käina-Emmaste."
578127b2a2839e6c0de892834676e8b2,60,636,Kärdla -Kuri- Heltermaa -Kuri- Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel."
5cd427a8c269354510b0a73a336deb0a,100046,7,Jõhvi- Vana Ahtme- Jõhvi,3,de2c42,Kohtla-Järve LV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
734c447446da0eb859d6e457f35b458f,60,639,Kärdla - Kuri - Heltermaa - Männamaa - Käina - Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>Liin on käigus ka riigipühadel<br>TASUTA<br>Lelu peatusesse sõidab buss reisijate olemasolul - siis võib hilneda järgmistesse peatustesse kuni 5 min."
2210738dd4df72e790603be47f9d4af4,100047,64,Viljandi - Paistu - Paistu kool,3,3bb5db,Viljandi MV,"Liini komentaarid:<br>Viljandisse saabumisel peatused väljumiseks <b>""Jakobsoni kool""</b>,<b>""Huntaugu""</b>,<b>""Reinu tee""</b>,<b>""Vabaduse plats""</b> ja <b>""Raamatukogu""</b><br>Liin ei ole käigus <b>RIIKLIKEL PÜHADEL</b><br>TASUTA"
9b51a6be2fc99335838fdfafbbba6323,60,64,Tapa - Lehtse - Aegviidu,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
f0f7b976e1be91b2e1476bb9e327f510,60,64,Kanepi - Saverna - Otepää - Saverna - Kanepi,3,3bb5db,Põlva MV,"Liini komentaarid:<br>Ei ole käigus riigipühadel.<br>TASUTA<br>Kanepi peatusest võimalus ümber istuda liinile 38 kell 8:20."
b559f344ca5395207c83d72d6aeb9f36,50,64,Tõstamaa - Soomra - Pärnu,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 17:35: Tõstamaa ja Kiraste vahel toimub liiklus vaid sõitjate olemasolul või ettehelistamisel hiljemalt eelmisel päeval kella 19:00 telefonil 449 9060<br>Väljumine 7:00: Harjase, Alu, Tooma ja Küti peatusi teenindatakse sõitjate olemasolul või ettehelistamisel hiljemalt eelmisel päeval kella 19:00 telefonil 449 9060<br>Väljumine 19:00: Liiklus toimub vaid ettehelistamisel hiljemalt eelmisel päeval kella 19:00 telefonil 449 9060<br>Väljumine 7:30: Kiraste ja Tõstamaa vahel toimub laup, pühap ja riiklikel pühadel liiklus vaid ettehelistamisel hiljemalt eelmisel päeval kella 19:00 telefonil 449 9060<br>Väljumine 7:00: Liiklus toimub laup, pühap ja riiklikel pühadel ettehelistamisel eelmisel päeval kella 19:00 telefonil 449 9060"
db6813f4f98f45f0150e24f36d559d56,60,641,Õngu - Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Kärdlast 12:35 ja 19:25 väljuvad bussid sõidavad Tohvrile reisijate olemasolul või ettetellimisel. Sel juhul hilineb buss alates Metsalauka peatusest kuni 10 minutit.<br>Reeglina sõidab buss Kärdla- Nurste-Kärdla, Nurste-Õngu lõigule sõidab buss reisijate olemasolul või ettetellimisel."
2e08d9bab3c8fdae687c606d3e16bdd9,60,641A,Õngu - Käina,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Reeglina sõidab buss Emmaste-Käina ja Käina-Emmaste. Õngu suunal sõidab buss reisijate olemasolul või ettetellimisel.<br>Kell 8 Käinast väljudes jätkab liin tasulise kaugliinina Tallinnani, samuti saabudes mandrilt jätkab 20.40 Käinast väljudes kaugliini maakondliku pikendusena."
28b56fb5f70d1a5b4345d21f15625c28,60,642,Kärdla - Heltermaa -Kuri- Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Riigipühadel on käigus pühapäevase sõidugraafiku järgi."
6abe8c27da3c6084a5761cd557064a15,60,643,Käina - Aadma - Leluselja - Käina,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel.<br>Käinasse 9:46 saabumisel võimalik ümber istuda 9:50 Kärdlasse suunduvale bussile.<br>Buss sõidab Leluselja peatusesse vaid reisijate olemasolul või ettetellimisel.<br>Käinast 13:00 väljuv buss ootab vajadusel ära Kärdlast 12:35 väljuva bussi."
1d7eb4263215ef74db7ec3b3b5bddde5,60,646,Käina - Orjaku - Kassari- Käina,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>Liin ei ole käigus riigipühadel<br>TASUTA<br>E-N 17:30 Suuremõisas võimalik sõitu jätkata Kärdla suunal  liiniga 629."
20dfb59365ad704f1f79906366bb085f,60,647,Kärdla - Tohvri - Õngu,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Emmaste kooli juurest Sõru sadamasse sõidab läbi Lepiku küla.<br>Tavaoludes lõppeb liin Nurstes, buss sõidab edasi juhul, kui on reisijaid või ettetellimisel."
ce2bb3efe645164b1ce97e28c9dafe56,60,648,Kärdla - Tohvri - Õngu,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>Liin on käigus ka riigipühadel<br>TASUTA<br>Sõru laeva väljumised www.veeteed.com<br>Nurste-Õngu-Nurste lõigule sõidab reisijate olemasolul või ettetellimisel.<br>Vajadusel ootab Sõrul Saaremaa  laeva ära."
83cb36d19322cf605089e78a9cd44c4f,56,65,Seli - Lennujaam,3,de2c42,Tallinna TA,
533c66bb16e8cb964b988fbd578bb1e4,60,65,Rakvere - Laekvere - Avinurme - Mustvee,3,3bb5db,Lääne-Viru MV,"Liini komentaarid:<br>Pühapäevane sõiduplaan kehtib 1. sept. - 31. mai<br>Liin on riigipühadel ja järjestikku riigipühade viimasel päeval käigus pühapäevase sõiduplaani järgi"
3fedc2ffdb3a195e3414ede8a7290a01,60,65,Saverna - Kanepi - Maaritsa - Otepää - Saverna - Kanepi,3,3bb5db,Põlva MV,"Liini komentaarid:<br>TASUTA<br>Ei ole käigus riigipühadel."
7a87ffe296acdeb7d4a0c20b15d05391,50,65,Pärnu - Audru kool - Munalaiu - Tõstamaa,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 10:55: Värati peatust teenindatakse ettetellimisel telefonil 449 9060"
433662e44060bf89a2fb4cfddf938e84,60,650,Kalana - Kiduspe - Malvaste - Kärdla,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin ei ole käigus riigipühadel.<br>Mudaste ja Malvaste peatusi teenindatakse ettetellimisel."
4ae44bcaf4d8f0efabe0e1cf4d5df599,60,650A,Kalana-Kõpu-Kiduspe-Luidja,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Liin on käigus ka riigipühadel.<br>NB! Luidja-Kõpu-Kalana on nõudeliin - käigus siis, kui on ette tellitud või soovijaid bussis."
c7e9d0359282ba11a84d579958f101c2,60,651,Kärdla - Luidja - Kõpu - Kalana,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>Liin on riigipühadel käigus pühapäevase sõiduplaani järgi<br>TASUTA<br>Hommikune 6.15 väljumine Kalanast toimub vaid ettetellimisel. Tavaoludes väljub buss kell 6.26 Kõpust.<br>6:15 Kalanast ja 15:25 Kärdlast väljuvad bussid sõidavad Kidaste kruusateeäärsetesse peatustesse vaid reisijate olemasolul või ettetellimisel. Kui soovijaid pole, sõidab buss otse ehk asfaltteed pidi.<br>15:25, 17:25  ja 21.00 väljumised Kärdlast lõpetavad tavaoludes Kõpus, edasi sõidab buss juhul, kui on reisijaid. 21.00 väljumine sõidab  Kiduspe-Ülendi lõigule, kui on reisijaid.<br>16:40 ja 18:50 väljumine Kalanast toimub ettetellimisel, tavaoludes alustab buss Kõpust kell 16:50 ja 19:00. Kiduspele sõidab buss ettetellimisel."
31c9c796cc8d3f14a4c682529e7a5359,50,65-1,Pärnu - Lemmetsa - Liu - Munalaiu - Tõstamaa,3,3bb5db,Pärnu MV,"Väljumiste kommentaarid:<br>Väljumine 14:00: Värati peatust teenindatakse ettetellimisel telefonil 449 9060"
44c1487409bf4006c8a683bfd0cc799a,60,656,Kärdla- Luidja,3,3bb5db,Hiiu MV,"Liini komentaarid:<br>TASUTA<br>Väljumised 17:25 Kärdlast ja 18:20 Luidjalt ei ole käigus riigipühadel.<br>Saabumisel 16:30 Kärdlasse on võimalik jätkata kell 16.45 sõitu Tallinna suunal kaugliiniga 702 (tasuline)."
90b78e76deaa5962f07ea8a6e036551c,100047,7,Raamatukogu - Metalli,3,de2c42,Viljandi MV,"Liini komentaarid:<br>Liin on käigus tööpäeviti 01.septembrist kuni 10.juunini<br>TASUTA<br>Liin ei ole käigus riiklikel pühadel<br>Liin ei ole käigus ajavahemikul  11. juuni kuni 31. august<br>Ümbersõidu info Viljandi linnas teetööde ajal  https://transport.viljandimaa.ee/2020/10/09/busside-liikumine-viljandis/"
